Date,Symbol,Simple_Return,Log_Return,Simple_Return_Pct,Log_Return_Pct,Absolute_Return,Return_Category,Year,Month,Quarter,Weekday,Month_Name
2024-02-15,MSFT,-0.0071552349595532805,-0.007180956422061675,-0.715523495955328,-0.7180956422061675,0.0071552349595532805,Negative,2024,2,Q1,Thursday,February
2024-02-16,AAPL,-0.0084301999007651,-0.008465935013774498,-0.8430199900765101,-0.8465935013774498,0.0084301999007651,Negative,2024,2,Q1,Friday,February
2024-02-16,GOOGL,-0.0157595122853601,-0.01588501370624661,-1.57595122853601,-1.588501370624661,0.0157595122853601,Negative,2024,2,Q1,Friday,February
2024-02-16,MSFT,-0.006149218858393812,-0.006168203170483268,-0.6149218858393812,-0.6168203170483267,0.006149218858393812,Negative,2024,2,Q1,Friday,February
2024-02-20,AAPL,-0.004113909832018536,-0.004122395239200723,-0.41139098320185363,-0.41223952392007224,0.004113909832018536,Negative,2024,2,Q1,Tuesday,February
2024-02-20,GOOGL,0.004269827000500159,0.004260737154719884,0.42698270005001593,0.4260737154719884,0.004269827000500159,Positive,2024,2,Q1,Tuesday,February
2024-02-20,MSFT,-0.003142967245172268,-0.003147916740178974,-0.3142967245172268,-0.31479167401789737,0.003142967245172268,Negative,2024,2,Q1,Tuesday,February
2024-02-21,AAPL,0.004186008676743791,0.004177271715932414,0.4186008676743791,0.41772717159324135,0.004186008676743791,Positive,2024,2,Q1,Wednesday,February
2024-02-21,GOOGL,0.01013327033268041,0.010082272972859822,1.013327033268041,1.0082272972859823,0.01013327033268041,Positive,2024,2,Q1,Wednesday,February
2024-02-21,MSFT,-0.0015144992871074514,-0.0015156473004094017,-0.15144992871074514,-0.15156473004094018,0.0015144992871074514,Negative,2024,2,Q1,Wednesday,February
2024-02-22,AAPL,0.011243974289853798,0.01118123069775955,1.1243974289853798,1.118123069775955,0.011243974289853798,Positive,2024,2,Q1,Thursday,February
2024-02-22,GOOGL,0.01080310600210277,0.0107451693428743,1.080310600210277,1.0745169342874301,0.01080310600210277,Positive,2024,2,Q1,Thursday,February
2024-02-22,MSFT,0.023546675116757898,0.023273728515413716,2.35466751167579,2.3273728515413716,0.023546675116757898,Positive,2024,2,Q1,Thursday,February
2024-02-23,AAPL,-0.01003424018375687,-0.010084922495811319,-1.003424018375687,-1.008492249581132,0.01003424018375687,Negative,2024,2,Q1,Friday,February
2024-02-23,GOOGL,-0.000902073040619511,-0.000902480153353512,-0.0902073040619511,-0.09024801533535119,0.000902073040619511,Negative,2024,2,Q1,Friday,February
2024-02-23,MSFT,-0.0031823912581164793,-0.003187465834227492,-0.3182391258116479,-0.3187465834227492,0.0031823912581164793,Negative,2024,2,Q1,Friday,February
2024-02-26,AAPL,-0.007451198159029615,-0.0074790970090018415,-0.7451198159029615,-0.7479097009001842,0.007451198159029615,Negative,2024,2,Q1,Monday,February
2024-02-26,GOOGL,-0.04438716670270393,-0.045402434050444904,-4.438716670270393,-4.540243405044491,0.04438716670270393,Negative,2024,2,Q1,Monday,February
2024-02-26,MSFT,-0.006823519839215808,-0.00684690649764758,-0.6823519839215808,-0.684690649764758,0.006823519839215808,Negative,2024,2,Q1,Monday,February
2024-02-27,AAPL,0.008114370624945133,0.008081626134319,0.8114370624945133,0.8081626134319,0.008114370624945133,Positive,2024,2,Q1,Tuesday,February
2024-02-27,GOOGL,0.009522077928459716,0.009477028693528091,0.9522077928459716,0.9477028693528091,0.009522077928459716,Positive,2024,2,Q1,Tuesday,February
2024-02-27,MSFT,-0.00014719365528714778,-0.00014720448933637476,-0.014719365528714778,-0.014720448933637477,0.00014719365528714778,Negative,2024,2,Q1,Tuesday,February
2024-02-28,AAPL,-0.0066254874509645845,-0.006647533423778415,-0.6625487450964584,-0.6647533423778414,0.0066254874509645845,Negative,2024,2,Q1,Wednesday,February
2024-02-28,GOOGL,-0.018001073977680138,-0.01816506429189461,-1.8001073977680138,-1.816506429189461,0.018001073977680138,Negative,2024,2,Q1,Wednesday,February
2024-02-28,MSFT,0.0005889370258429505,0.0005887636704929963,0.05889370258429505,0.058876367049299626,0.0005889370258429505,Positive,2024,2,Q1,Wednesday,February
2024-02-29,AAPL,-0.0036929989904926908,-0.0036998349465735447,-0.3692998990492691,-0.3699834946573545,0.0036929989904926908,Negative,2024,2,Q1,Thursday,February
2024-02-29,GOOGL,0.015251599800238269,0.015136463352778183,1.525159980023827,1.5136463352778182,0.015251599800238269,Positive,2024,2,Q1,Thursday,February
2024-02-29,MSFT,0.014519723264888151,0.014415321459845776,1.4519723264888151,1.4415321459845776,0.014519723264888151,Positive,2024,2,Q1,Thursday,February
2024-03-01,AAPL,-0.006030435397010536,-0.006048691906018205,-0.6030435397010536,-0.6048691906018205,0.006030435397010536,Negative,2024,3,Q1,Friday,March
2024-03-01,GOOGL,-0.009533554247195264,-0.009579289487197369,-0.9533554247195264,-0.9579289487197369,0.009533554247195264,Negative,2024,3,Q1,Friday,March
2024-03-01,MSFT,0.00449675682659878,0.004486676623139003,0.449675682659878,0.4486676623139003,0.00449675682659878,Positive,2024,3,Q1,Friday,March
2024-03-04,AAPL,-0.025381324213025747,-0.025708986241478406,-2.5381324213025747,-2.5708986241478406,0.025381324213025747,Negative,2024,3,Q1,Monday,March
2024-03-04,GOOGL,-0.02763598606907902,-0.028025044700362333,-2.763598606907902,-2.8025044700362334,0.02763598606907902,Negative,2024,3,Q1,Monday,March
2024-03-04,MSFT,-0.0013959101525802264,-0.001396885342781513,-0.13959101525802264,-0.1396885342781513,0.0013959101525802264,Negative,2024,3,Q1,Monday,March
2024-03-05,AAPL,-0.02844104134493819,-0.028853323735321863,-2.844104134493819,-2.885332373532186,0.02844104134493819,Negative,2024,3,Q1,Tuesday,March
2024-03-05,GOOGL,-0.00509933735920487,-0.005112383349458001,-0.509933735920487,-0.5112383349458001,0.00509933735920487,Negative,2024,3,Q1,Tuesday,March
2024-03-05,MSFT,-0.029571953645974536,-0.03001801992119864,-2.9571953645974536,-3.001801992119864,0.029571953645974536,Negative,2024,3,Q1,Tuesday,March
2024-03-06,AAPL,-0.005878048051170537,-0.005895391773836424,-0.5878048051170537,-0.5895391773836424,0.005878048051170537,Negative,2024,3,Q1,Wednesday,March
2024-03-06,GOOGL,-0.009572785689668573,-0.00961889932922916,-0.9572785689668573,-0.961889932922916,0.009572785689668573,Negative,2024,3,Q1,Wednesday,March
2024-03-06,MSFT,-0.001390874837205014,-0.0013918430014457158,-0.1390874837205014,-0.1391843001445716,0.001390874837205014,Negative,2024,3,Q1,Wednesday,March
2024-03-07,AAPL,-0.0007095328206183638,-0.0007097846581618457,-0.07095328206183638,-0.07097846581618457,0.0007095328206183638,Negative,2024,3,Q1,Thursday,March
2024-03-07,GOOGL,0.02267901962971508,0.022425673932508522,2.267901962971508,2.242567393250852,0.02267901962971508,Positive,2024,3,Q1,Thursday,March
2024-03-07,MSFT,0.017533438732423523,0.01738150141370556,1.7533438732423523,1.738150141370556,0.017533438732423523,Positive,2024,3,Q1,Thursday,March
2024-03-08,AAPL,0.01023651275992532,0.010184474488838486,1.023651275992532,1.0184474488838486,0.01023651275992532,Positive,2024,3,Q1,Friday,March
2024-03-08,GOOGL,0.007664750869585957,0.007635525906351346,0.7664750869585957,0.7635525906351346,0.007664750869585957,Positive,2024,3,Q1,Friday,March
2024-03-08,MSFT,-0.0071369193710930645,-0.007162509006949044,-0.7136919371093065,-0.7162509006949044,0.0071369193710930645,Negative,2024,3,Q1,Friday,March
2024-03-11,AAPL,0.011831743162390884,0.011762295345023429,1.1831743162390884,1.1762295345023428,0.011831743162390884,Positive,2024,3,Q1,Monday,March
2024-03-11,GOOGL,0.016690074093640206,0.01655232538483178,1.6690074093640206,1.655232538483178,0.016690074093640206,Positive,2024,3,Q1,Monday,March
2024-03-11,MSFT,-0.004184950313400271,-0.0041937317263777574,-0.4184950313400271,-0.41937317263777574,0.004184950313400271,Negative,2024,3,Q1,Monday,March
2024-03-12,AAPL,0.0027785823989843195,0.002774729274742251,0.27785823989843195,0.27747292747422514,0.0027785823989843195,Positive,2024,3,Q1,Tuesday,March
2024-03-12,GOOGL,0.0060288783967126225,0.006010777425287643,0.6028878396712622,0.6010777425287643,0.0060288783967126225,Positive,2024,3,Q1,Tuesday,March
2024-03-12,MSFT,0.026599366461259155,0.02625175402061325,2.6599366461259155,2.625175402061325,0.026599366461259155,Positive,2024,3,Q1,Tuesday,March
2024-03-13,AAPL,-0.012122581044099467,-0.012196658814265578,-1.2122581044099467,-1.2196658814265577,0.012122581044099467,Negative,2024,3,Q1,Wednesday,March
2024-03-13,GOOGL,0.00931393109437062,0.00927082389641098,0.931393109437062,0.9270823896410979,0.00931393109437062,Positive,2024,3,Q1,Wednesday,March
2024-03-13,MSFT,-0.00043335080260176184,-0.0004334447261963765,-0.043335080260176184,-0.04334447261963765,0.00043335080260176184,Negative,2024,3,Q1,Wednesday,March
2024-03-14,AAPL,0.010927226987036631,0.010867956228013717,1.0927226987036631,1.0867956228013718,0.010927226987036631,Positive,2024,3,Q1,Thursday,March
2024-03-14,GOOGL,0.023678680998957757,0.02340268928857771,2.3678680998957757,2.340268928857771,0.023678680998957757,Positive,2024,3,Q1,Thursday,March
2024-03-14,MSFT,0.02437963715221292,0.02408719731690126,2.437963715221292,2.408719731690126,0.02437963715221292,Positive,2024,3,Q1,Thursday,March
2024-03-15,AAPL,-0.0021964325848435884,-0.002198848280817246,-0.21964325848435884,-0.2198848280817246,0.0021964325848435884,Negative,2024,3,Q1,Friday,March
2024-03-15,GOOGL,-0.013417382053160454,-0.013508208473885699,-1.3417382053160454,-1.35082084738857,0.013417382053160454,Negative,2024,3,Q1,Friday,March
2024-03-15,MSFT,-0.020695144369640595,-0.02091229000120497,-2.0695144369640595,-2.091229000120497,0.020695144369640595,Negative,2024,3,Q1,Friday,March
2024-03-18,AAPL,0.0063723244806321855,0.006352107063495928,0.6372324480632185,0.6352107063495929,0.0063723244806321855,Positive,2024,3,Q1,Monday,March
2024-03-18,GOOGL,0.04604062207462545,0.045012200524044574,4.604062207462545,4.501220052404458,0.04604062207462545,Positive,2024,3,Q1,Monday,March
2024-03-18,MSFT,0.0021612666863481955,0.0021589345092034363,0.21612666863481955,0.21589345092034362,0.0021612666863481955,Positive,2024,3,Q1,Monday,March
2024-03-19,AAPL,0.01358506122752301,0.013493611585008938,1.358506122752301,1.3493611585008938,0.01358506122752301,Positive,2024,3,Q1,Tuesday,March
2024-03-19,GOOGL,-0.0044014493873894,-0.004411164282637844,-0.44014493873894,-0.4411164282637844,0.0044014493873894,Negative,2024,3,Q1,Tuesday,March
2024-03-19,MSFT,0.009800628954534929,0.00975291429308336,0.9800628954534929,0.9752914293083359,0.009800628954534929,Positive,2024,3,Q1,Tuesday,March
2024-03-20,AAPL,0.014709309399368209,0.014602176794536861,1.470930939936821,1.460217679453686,0.014709309399368209,Positive,2024,3,Q1,Wednesday,March
2024-03-20,GOOGL,0.011630393006967665,0.011563279853219886,1.1630393006967665,1.1563279853219885,0.011630393006967665,Positive,2024,3,Q1,Wednesday,March
2024-03-20,MSFT,0.009064718574365749,0.00902388061714848,0.9064718574365749,0.902388061714848,0.009064718574365749,Positive,2024,3,Q1,Wednesday,March
2024-03-21,AAPL,-0.040857552462271296,-0.0417156775508677,-4.08575524622713,-4.17156775508677,0.040857552462271296,Negative,2024,3,Q1,Thursday,March
2024-03-21,GOOGL,-0.007664248128354645,-0.00769376941374671,-0.7664248128354645,-0.769376941374671,0.007664248128354645,Negative,2024,3,Q1,Thursday,March
2024-03-21,MSFT,0.009736025172624174,0.009688935477149748,0.9736025172624174,0.9688935477149748,0.009736025172624174,Positive,2024,3,Q1,Thursday,March
2024-03-22,AAPL,0.005310188624557677,0.0052961392874166366,0.5310188624557677,0.5296139287416637,0.005310188624557677,Positive,2024,3,Q1,Friday,March
2024-03-22,GOOGL,0.02147684945001771,0.021249471729460342,2.147684945001771,2.124947172946034,0.02147684945001771,Positive,2024,3,Q1,Friday,March
2024-03-22,MSFT,-0.0014673147851961277,-0.0014683923457448954,-0.14673147851961277,-0.14683923457448955,0.0014673147851961277,Negative,2024,3,Q1,Friday,March
2024-03-25,AAPL,-0.008300326466245789,-0.008334965988705959,-0.8300326466245789,-0.8334965988705959,0.008300326466245789,Negative,2024,3,Q1,Monday,March
2024-03-25,GOOGL,-0.004642837016865409,-0.004653648461477587,-0.4642837016865409,-0.4653648461477587,0.004642837016865409,Negative,2024,3,Q1,Monday,March
2024-03-25,MSFT,-0.0137145824894509,-0.013809496176050453,-1.37145824894509,-1.3809496176050453,0.0137145824894509,Negative,2024,3,Q1,Monday,March
2024-03-26,AAPL,-0.006672487184935072,-0.006694847750113429,-0.6672487184935072,-0.669484775011343,0.006672487184935072,Negative,2024,3,Q1,Tuesday,March
2024-03-26,GOOGL,0.003998005655420744,0.003990034868581237,0.39980056554207444,0.3990034868581237,0.003998005655420744,Positive,2024,3,Q1,Tuesday,March
2024-03-26,MSFT,-0.002861518361208848,-0.0028656203319866068,-0.2861518361208848,-0.2865620331986607,0.002861518361208848,Negative,2024,3,Q1,Tuesday,March
2024-03-27,AAPL,0.021212524051836157,0.020990670363882427,2.1212524051836157,2.099067036388243,0.021212524051836157,Positive,2024,3,Q1,Wednesday,March
2024-03-27,GOOGL,0.0013273617520155323,0.0013264815861847227,0.13273617520155323,0.13264815861847226,0.0013273617520155323,Positive,2024,3,Q1,Wednesday,March
2024-03-27,MSFT,-0.0005217957296325126,-0.000521931912399362,-0.052179572963251264,-0.0521931912399362,0.0005217957296325126,Negative,2024,3,Q1,Wednesday,March
2024-03-28,AAPL,-0.010559133221046402,-0.010615276433744419,-1.0559133221046402,-1.0615276433744418,0.010559133221046402,Negative,2024,3,Q1,Thursday,March
2024-03-28,GOOGL,0.0003977723121142418,0.00039769322168072745,0.03977723121142418,0.039769322168072746,0.0003977723121142418,Positive,2024,3,Q1,Thursday,March
2024-03-28,MSFT,-0.0016846033318198561,-0.0016860238716008419,-0.1684603331819856,-0.1686023871600842,0.0016846033318198561,Negative,2024,3,Q1,Thursday,March
2024-04-01,AAPL,-0.008455737442222944,-0.008491690003807739,-0.8455737442222944,-0.8491690003807738,0.008455737442222944,Negative,2024,4,Q2,Monday,April
2024-04-01,GOOGL,0.030212669619693155,0.02976525628736658,3.0212669619693155,2.976525628736658,0.030212669619693155,Positive,2024,4,Q2,Monday,April
2024-04-01,MSFT,0.009151022567197575,0.009109405659020978,0.9151022567197575,0.9109405659020977,0.009151022567197575,Positive,2024,4,Q2,Monday,April
2024-04-02,AAPL,-0.006998873878454215,-0.007023480877641961,-0.6998873878454215,-0.7023480877641961,0.006998873878454215,Negative,2024,4,Q2,Tuesday,April
2024-04-02,GOOGL,-0.0059809942125753635,-0.005998951997870085,-0.5980994212575363,-0.5998951997870084,0.0059809942125753635,Negative,2024,4,Q2,Tuesday,April
2024-04-02,MSFT,-0.0073721302471454475,-0.007399438696411963,-0.7372130247145448,-0.7399438696411963,0.0073721302471454475,Negative,2024,4,Q2,Tuesday,April
2024-04-03,AAPL,0.004797471446916557,0.004786000254622648,0.4797471446916557,0.47860002546226477,0.004797471446916557,Positive,2024,4,Q2,Wednesday,April
2024-04-03,GOOGL,0.002329157430704054,0.002326449148064745,0.2329157430704054,0.23264491480647448,0.002329157430704054,Positive,2024,4,Q2,Wednesday,April
2024-04-03,MSFT,-0.0023491771729449162,-0.0023519408186838866,-0.23491771729449162,-0.23519408186838867,0.0023491771729449162,Negative,2024,4,Q2,Wednesday,April
2024-04-04,AAPL,-0.004892330855129745,-0.004904337481995696,-0.4892330855129745,-0.4904337481995696,0.004892330855129745,Negative,2024,4,Q2,Thursday,April
2024-04-04,GOOGL,-0.02833727318419421,-0.028746523608894223,-2.833727318419421,-2.874652360889422,0.02833727318419421,Negative,2024,4,Q2,Thursday,April
2024-04-04,MSFT,-0.006112525782608236,-0.006131283746418436,-0.6112525782608236,-0.6131283746418437,0.006112525782608236,Negative,2024,4,Q2,Thursday,April
2024-04-05,AAPL,0.004501723456117546,0.004491621006688837,0.45017234561175457,0.44916210066888373,0.004501723456117546,Positive,2024,4,Q2,Friday,April
2024-04-05,GOOGL,0.013087035250310741,0.013002139888031013,1.3087035250310741,1.3002139888031012,0.013087035250310741,Positive,2024,4,Q2,Friday,April
2024-04-05,MSFT,0.018282731182531986,0.01811761157435327,1.8282731182531986,1.811761157435327,0.018282731182531986,Positive,2024,4,Q2,Friday,April
2024-04-08,AAPL,-0.006663552151439767,-0.006685852737698364,-0.6663552151439767,-0.6685852737698365,0.006663552151439767,Negative,2024,4,Q2,Monday,April
2024-04-08,GOOGL,0.015409972818257067,0.015292445049064173,1.5409972818257067,1.5292445049064174,0.015409972818257067,Positive,2024,4,Q2,Monday,April
2024-04-08,MSFT,-0.0021854613051447425,-0.002187852910846042,-0.21854613051447425,-0.2187852910846042,0.0021854613051447425,Negative,2024,4,Q2,Monday,April
2024-04-09,AAPL,0.007242610434413432,0.0072165086855538775,0.7242610434413432,0.7216508685553877,0.007242610434413432,Positive,2024,4,Q2,Tuesday,April
2024-04-09,GOOGL,0.011301218724252715,0.011237837031810256,1.1301218724252715,1.1237837031810256,0.011301218724252715,Positive,2024,4,Q2,Tuesday,April
2024-04-09,MSFT,0.003980194524140224,0.00397229450538467,0.39801945241402237,0.39722945053846703,0.003980194524140224,Positive,2024,4,Q2,Tuesday,April
2024-04-10,AAPL,-0.011139369425152368,-0.01120187682960963,-1.1139369425152368,-1.120187682960963,0.011139369425152368,Negative,2024,4,Q2,Wednesday,April
2024-04-10,GOOGL,-0.002937414239571723,-0.002941736907832692,-0.2937414239571723,-0.2941736907832692,0.002937414239571723,Negative,2024,4,Q2,Wednesday,April
2024-04-10,MSFT,-0.0070844217209656835,-0.007109635389938292,-0.7084421720965683,-0.7109635389938292,0.0070844217209656835,Negative,2024,4,Q2,Wednesday,April
2024-04-11,AAPL,0.04327095396259373,0.042360925562291284,4.327095396259373,4.236092556229129,0.04327095396259373,Positive,2024,4,Q2,Thursday,April
2024-04-11,GOOGL,0.02094266699650027,0.020726383831605622,2.094266699650027,2.0726383831605624,0.02094266699650027,Positive,2024,4,Q2,Thursday,April
2024-04-11,MSFT,0.01103318565747835,0.010972764086640514,1.103318565747835,1.0972764086640514,0.01103318565747835,Positive,2024,4,Q2,Thursday,April
2024-04-12,AAPL,0.008626706925510375,0.008589709514272868,0.8626706925510375,0.8589709514272869,0.008626706925510375,Positive,2024,4,Q2,Friday,April
2024-04-12,GOOGL,-0.010538736712488617,-0.010594662469821076,-1.0538736712488617,-1.0594662469821077,0.010538736712488617,Negative,2024,4,Q2,Friday,April
2024-04-12,MSFT,-0.014090921710010917,-0.014191141318990748,-1.4090921710010917,-1.4191141318990748,0.014090921710010917,Negative,2024,4,Q2,Friday,April
2024-04-15,AAPL,-0.021863467470295883,-0.022106014877421882,-2.1863467470295883,-2.210601487742188,0.021863467470295883,Negative,2024,4,Q2,Monday,April
2024-04-15,GOOGL,-0.01819565530999967,-0.018363232138804985,-1.819565530999967,-1.8363232138804986,0.01819565530999967,Negative,2024,4,Q2,Monday,April
2024-04-15,MSFT,-0.019578197154658583,-0.019772388851117855,-1.9578197154658583,-1.9772388851117855,0.019578197154658583,Negative,2024,4,Q2,Monday,April
2024-04-16,AAPL,-0.019167426081632355,-0.019353502770965016,-1.9167426081632355,-1.9353502770965016,0.019167426081632355,Negative,2024,4,Q2,Tuesday,April
2024-04-16,GOOGL,-0.0029705179491570366,-0.0029749386943727584,-0.29705179491570366,-0.29749386943727585,0.0029705179491570366,Negative,2024,4,Q2,Tuesday,April
2024-04-16,MSFT,0.0022725489101940166,0.002269970576440244,0.22725489101940166,0.22699705764402442,0.0022725489101940166,Positive,2024,4,Q2,Tuesday,April
2024-04-17,AAPL,-0.008147284436621605,-0.008180654934690864,-0.8147284436621605,-0.8180654934690864,0.008147284436621605,Negative,2024,4,Q2,Wednesday,April
2024-04-17,GOOGL,0.006930133263067351,0.006906230260000986,0.6930133263067351,0.6906230260000986,0.006930133263067351,Positive,2024,4,Q2,Wednesday,April
2024-04-17,MSFT,-0.006609114019963225,-0.006631050923112908,-0.6609114019963225,-0.6631050923112908,0.006609114019963225,Negative,2024,4,Q2,Wednesday,April
2024-04-18,AAPL,-0.00571428728248613,-0.005730676286198089,-0.571428728248613,-0.5730676286198089,0.00571428728248613,Negative,2024,4,Q2,Thursday,April
2024-04-18,GOOGL,0.0034732372179711035,0.0034672194596275458,0.34732372179711035,0.3467219459627546,0.0034732372179711035,Positive,2024,4,Q2,Thursday,April
2024-04-18,MSFT,-0.01838093154429199,-0.018551959881992496,-1.838093154429199,-1.8551959881992497,0.01838093154429199,Negative,2024,4,Q2,Thursday,April
2024-04-19,AAPL,-0.012212532043877511,-0.01228771777921058,-1.221253204387751,-1.228771777921058,0.012212532043877511,Negative,2024,4,Q2,Friday,April
2024-04-19,GOOGL,-0.012306883550864844,-0.012383240365262706,-1.2306883550864844,-1.2383240365262707,0.012306883550864844,Negative,2024,4,Q2,Friday,April
2024-04-19,MSFT,-0.012738987201094232,-0.012820823852114442,-1.2738987201094232,-1.2820823852114442,0.012738987201094232,Negative,2024,4,Q2,Friday,April
2024-04-22,AAPL,0.005090653781334442,0.005077740210511029,0.5090653781334442,0.5077740210511028,0.005090653781334442,Positive,2024,4,Q2,Monday,April
2024-04-22,GOOGL,0.01421250142956576,0.014112450697572422,1.421250142956576,1.4112450697572423,0.01421250142956576,Positive,2024,4,Q2,Monday,April
2024-04-22,MSFT,0.004610171850265576,0.004599577556552198,0.46101718502655764,0.4599577556552198,0.004610171850265576,Positive,2024,4,Q2,Monday,April
2024-04-23,AAPL,0.006391809765121881,0.006371468780210545,0.6391809765121881,0.6371468780210545,0.006391809765121881,Positive,2024,4,Q2,Tuesday,April
2024-04-23,GOOGL,0.012669524892816586,0.012589937976290669,1.2669524892816586,1.2589937976290668,0.012669524892816586,Positive,2024,4,Q2,Tuesday,April
2024-04-23,MSFT,0.016485486138292815,0.01635107571408071,1.6485486138292815,1.6351075714080712,0.016485486138292815,Positive,2024,4,Q2,Tuesday,April
2024-04-24,AAPL,0.012702243864187057,0.012622247078133635,1.2702243864187057,1.2622247078133635,0.012702243864187057,Positive,2024,4,Q2,Wednesday,April
2024-04-24,GOOGL,0.005497402987491462,0.005482347420164579,0.5497402987491462,0.5482347420164578,0.005497402987491462,Positive,2024,4,Q2,Wednesday,April
2024-04-24,MSFT,0.0036557212321199906,0.0036490553241178975,0.36557212321199906,0.36490553241178975,0.0036557212321199906,Positive,2024,4,Q2,Wednesday,April
2024-04-25,AAPL,0.005147429281381122,0.005134226554631298,0.5147429281381122,0.5134226554631298,0.005147429281381122,Positive,2024,4,Q2,Thursday,April
2024-04-25,GOOGL,-0.01966949137077978,-0.019865510471480514,-1.966949137077978,-1.9865510471480514,0.01966949137077978,Negative,2024,4,Q2,Thursday,April
2024-04-25,MSFT,-0.024495206032973282,-0.024800204561977717,-2.4495206032973282,-2.4800204561977717,0.024495206032973282,Negative,2024,4,Q2,Thursday,April
2024-04-26,AAPL,-0.003472966009946288,-0.003479010755922285,-0.3472966009946288,-0.3479010755922285,0.003472966009946288,Negative,2024,4,Q2,Friday,April
2024-04-26,GOOGL,0.10224358172570747,0.0973477223545908,10.224358172570746,9.73477223545908,0.10224358172570747,Positive,2024,4,Q2,Friday,April
2024-04-26,MSFT,0.018243868987301903,0.01807944640112984,1.8243868987301903,1.807944640112984,0.018243868987301903,Positive,2024,4,Q2,Friday,April
2024-04-29,AAPL,0.024808063371766664,0.024505339808861833,2.4808063371766664,2.4505339808861835,0.024808063371766664,Positive,2024,4,Q2,Monday,April
2024-04-29,GOOGL,-0.033730725156309704,-0.03431273118767773,-3.3730725156309704,-3.4312731187677725,0.033730725156309704,Negative,2024,4,Q2,Monday,April
2024-04-29,MSFT,-0.010016817852668947,-0.010067323727763193,-1.0016817852668947,-1.0067323727763193,0.010016817852668947,Negative,2024,4,Q2,Monday,April
2024-04-30,AAPL,-0.018270815386966066,-0.018439788078269674,-1.8270815386966066,-1.8439788078269674,0.018270815386966066,Negative,2024,4,Q2,Tuesday,April
2024-04-30,GOOGL,-0.020282923779985973,-0.02049144673341239,-2.0282923779985973,-2.049144673341239,0.020282923779985973,Negative,2024,4,Q2,Tuesday,April
2024-04-30,MSFT,-0.03211936060304743,-0.03264650571652702,-3.211936060304743,-3.2646505716527017,0.03211936060304743,Negative,2024,4,Q2,Tuesday,April
2024-05-01,AAPL,-0.006047193408232565,-0.0060655517305920935,-0.6047193408232565,-0.6065551730592094,0.006047193408232565,Negative,2024,5,Q2,Wednesday,May
2024-05-01,GOOGL,0.006634622245696775,0.006612710005751667,0.6634622245696775,0.6612710005751667,0.006634622245696775,Positive,2024,5,Q2,Wednesday,May
2024-05-01,MSFT,0.014409412853063408,0.014306583889893485,1.4409412853063408,1.4306583889893485,0.014409412853063408,Positive,2024,5,Q2,Wednesday,May
2024-05-02,AAPL,0.022031863077943026,0.02179266847549791,2.2031863077943026,2.179266847549791,0.022031863077943026,Positive,2024,5,Q2,Thursday,May
2024-05-02,GOOGL,0.01684361494881137,0.016703334297337415,1.684361494881137,1.6703334297337415,0.01684361494881137,Positive,2024,5,Q2,Thursday,May
2024-05-02,MSFT,0.007342974680992542,0.007316146295793595,0.7342974680992542,0.7316146295793595,0.007342974680992542,Positive,2024,5,Q2,Thursday,May
2024-05-03,AAPL,0.059816364773570774,0.05809565233640835,5.981636477357077,5.809565233640835,0.059816364773570774,Positive,2024,5,Q2,Friday,May
2024-05-03,GOOGL,0.003721135153233135,0.0037142288573567815,0.3721135153233135,0.37142288573567817,0.003721135153233135,Positive,2024,5,Q2,Friday,May
2024-05-03,MSFT,0.022169600034748216,0.021927427166849103,2.2169600034748216,2.1927427166849105,0.022169600034748216,Positive,2024,5,Q2,Friday,May
2024-05-06,AAPL,-0.009106790347715665,-0.00914851064811587,-0.9106790347715665,-0.9148510648115871,0.009106790347715665,Negative,2024,5,Q2,Monday,May
2024-05-06,GOOGL,0.005142504054141961,0.005129326537815317,0.5142504054141961,0.5129326537815316,0.005142504054141961,Positive,2024,5,Q2,Monday,May
2024-05-06,MSFT,0.016918373250151886,0.0167768515543301,1.6918373250151886,1.6776851554330101,0.016918373250151886,Positive,2024,5,Q2,Monday,May
2024-05-07,AAPL,0.0037971386138277996,0.003789947680566653,0.37971386138277996,0.3789947680566653,0.0037971386138277996,Positive,2024,5,Q2,Tuesday,May
2024-05-07,GOOGL,0.01873863064190462,0.018565225404555068,1.873863064190462,1.8565225404555068,0.01873863064190462,Positive,2024,5,Q2,Tuesday,May
2024-05-07,MSFT,-0.01015622691495266,-0.010208153270613576,-1.015622691495266,-1.0208153270613576,0.01015622691495266,Negative,2024,5,Q2,Tuesday,May
2024-05-08,AAPL,0.0018641726325807628,0.0018624372191841261,0.18641726325807628,0.18624372191841262,0.0018641726325807628,Positive,2024,5,Q2,Wednesday,May
2024-05-08,GOOGL,-0.01091954244702864,-0.01097959823865635,-1.091954244702864,-1.097959823865635,0.01091954244702864,Negative,2024,5,Q2,Wednesday,May
2024-05-08,MSFT,0.0029314557100816874,0.002927167372462024,0.29314557100816874,0.2927167372462024,0.0029314557100816874,Positive,2024,5,Q2,Wednesday,May
2024-05-09,AAPL,0.010014161533997035,0.009964352075659426,1.0014161533997035,0.9964352075659426,0.010014161533997035,Positive,2024,5,Q2,Thursday,May
2024-05-09,GOOGL,0.0034242064820999563,0.0034183572359650295,0.3424206482099956,0.34183572359650294,0.0034242064820999563,Positive,2024,5,Q2,Thursday,May
2024-05-09,MSFT,0.0043358129809061285,0.004326440425801327,0.43358129809061285,0.4326440425801327,0.0043358129809061285,Positive,2024,5,Q2,Thursday,May
